,uid,facname,number,street,address,city,borough,borocode,postcode,latitude,longitude,xcoord,ycoord,bin,bbl,community board,council district,census tract,nta,facgroup,facsubgrp,factype,capacity,captype,proptype,optype,opname,opabbrev,overlevel,overagency,overabbrev,datasource,facdomain,schooldist,policeprct,servarea
7319,M050074,CITYSPIRE,156,WEST 56 STREET,156 WEST 56 STREET,NEW YORK,Manhattan,1,10019.0,40.764241,-73.979745,989860.911207,217710.99575700003,1076177,1010087503,105,4,13700,MN17,PARKS AND PLAZAS,PRIVATELY OWNED PUBLIC SPACE,PRIVATELY OWNED PUBLIC SPACE,0,,,Non-public,Not Available,Non-public,City,NYC Department of City Planning,NYCDCP,dcp_pops,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,18,Local
7325,0570fa140afb70824df25f531fb38895,CIVIC CLUB,,,,NEW YORK,Manhattan,1,10016.0,40.74520926,-73.9761479496,990859.2312319999,210777.366132,0,1009150026,106,2,7800,MN20,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,17,Local
7340,7c68d5058da62ce0dd9c5335546eef78,CLARA'S GARDEN,579,GLENMORE AVENUE,579 GLENMORE AVENUE,BROOKLYN,Brooklyn,3,11207.0,40.674403000000005,-73.88902900000001,1015031.93666,184999.10338800002,3252766,3039790031,305,37,115200,BK82,PARKS AND PLAZAS,GARDENS,GARDEN,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",19.0,75,Local
7353,6e9068e3f17cd3d268202d129ebd5789,CLAREMONT NEIGHBORHOOD GARDEN,1280,TELLER AVNUE,1280 TELLER AVNUE,BRONX,Bronx,2,10456.0,40.8341379251,-73.9101993245,1009099.90107,243188.976731,0,2024310020,204,16,17701,BX14,PARKS AND PLAZAS,GARDENS,GARDEN,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",9.0,44,Local
7354,9d8b31406b069ca2aa101b0a9cd79c73,CLAREMONT PARK,,,,BRONX,Bronx,2,10457.0,40.8404587304,-73.9074369407,1009861.88214,245492.675667,0,2027880001,204,16,17100,BX99,PARKS AND PLAZAS,PARKS,COMMUNITY PARK,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",9.0,44,Local
7356,1a56552bf789e117c27019a875fe2f68,CLAREMONT STABLES,,,,NEW YORK,Manhattan,1,10024.0,40.7895856718,-73.9729469855,991741.202133,226945.420991,0,1012200005,107,6,17300,MN12,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",3.0,24,Local
7361,M080049,CLARIDGE HOUSE,201,EAST 87 STREET,201 EAST 87 STREET,NEW YORK,Manhattan,1,10128.0,40.7797495964,-73.9529592881,997277.8838729999,223364.144651,1048809,1015330001,108,5,14602,MN32,PARKS AND PLAZAS,PRIVATELY OWNED PUBLIC SPACE,PRIVATELY OWNED PUBLIC SPACE,0,,,Non-public,Not Available,Non-public,City,NYC Department of City Planning,NYCDCP,dcp_pops,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,19,Local
7362,820549c4e0f0b4a9c98233f4f9c5c238,CLARK PLAYGROUND,2712,3 AVENUE,2712 3 AVENUE,BRONX,Bronx,2,10454.0,40.8139647433,-73.9212157741,1006058.00872,235836.22194699998,2117376,2023060054,201,8,4300,BX39,PARKS AND PLAZAS,RECREATION AND WATERFRONT SITES,JOINTLY OPERATED PLAYGROUND,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",7.0,40,Local
7364,b4d91da072c3aa130817e3ac0cf3d715,"CLARKE, THOMAS B., RESIDENCE (COLLECTORS CLUB BUILDING)",,,,NEW YORK,Manhattan,1,10016.0,40.7480320094,-73.9820794805,989215.436407,211805.392279,0,1008640053,106,2,7400,MN17,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,17,Local
7370,d4b51e3943a2ab038025ada3f47f0153,CLASSON PLAYGROUND,400,DE KALB AVENUE,400 DE KALB AVENUE,BROOKLYN,Brooklyn,3,11205.0,40.689608658400005,-73.9610866891,995041.596515,190521.863631,3055378,3019330102,302,35,19300,BK69,PARKS AND PLAZAS,RECREATION AND WATERFRONT SITES,JOINTLY OPERATED PLAYGROUND,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",13.0,88,Local
7371,d6141083e345ceda4446fa47dc2b1687,CLASSON PLAYGROUND,,,,BROOKLYN,Brooklyn,3,11249.0,40.6990707907,-73.9620699256,994767.4286799999,193969.07744300002,0,3022150050,301,33,53700,BK72,PARKS AND PLAZAS,RECREATION AND WATERFRONT SITES,PLAYGROUND,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",14.0,90,Local
7372,fc10395345e35444801f34fd73df783f,CLASSON TRIANGLE,,,,BROOKLYN,Brooklyn,3,11249.0,40.6992210163,-73.9610814129,995041.5037799999,194023.929294,0,0,301,33,53700,BK72,PARKS AND PLAZAS,"STREETSCAPES, PLAZAS, AND MALLS",TRIANGLE/PLAZA,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",14.0,90,Local
7373,c0d9e272bb1b3a612eb81457af2a818e,CLAWSON PLAYGROUND,200,ADELAIDE AVENUE,200 ADELAIDE AVENUE,STATEN ISLAND,Staten Island,5,10306.0,40.5614788212,-74.1247826555,949578.28325,143863.048446,5063495,5047160060,503,50,13204,SI25,PARKS AND PLAZAS,RECREATION AND WATERFRONT SITES,JOINTLY OPERATED PLAYGROUND,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",31.0,122,Local
7374,43dc0ba996a00e75e9447a53f211a5dd,CLAY PIT PONDS,,,,STATEN ISLAND,Staten Island,5,10309.0,40.54056355,-74.22904609,920588.0994940001,136301.648538,0,5072810055,503,51,22600,SI11,PARKS AND PLAZAS,PRESERVES AND CONSERVATION AREAS,STATE PARK PRESERVE,0,,,Public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_parks,"PARKS, GARDENS, AND HISTORICAL SITES",31.0,123,Regional
7380,24d49da01f99bf3f898c27b50bcf7c7b,CLEARVIEW PARK GOLF COURSE,202-12,WILLETS POINT BOULEVARD,202-12 WILLETS POINT BOULEVARD,BAYSIDE,Queens,4,11360.0,40.7865685195,-73.7895040139,1042540.6554,225915.04838400002,4130108,4058400100,407,19,99701,QN47,PARKS AND PLAZAS,RECREATION AND WATERFRONT SITES,MANAGED SITES,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",25.0,109,Local
7381,4ff3529ec0031eaeaa7d6fef7d4d305d,CLEARVIEW'S TAIL,209-86,WHITEHALL TERRACE,209-86 WHITEHALL TERRACE,QUEENS VILLAGE,Queens,4,11427.0,40.724588,-73.75546800000001,1052028.94024,203358.097165,0,4105910049,408,23,49200,QN06,PARKS AND PLAZAS,"STREETSCAPES, PLAZAS, AND MALLS",STRIP,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",29.0,107,Local
7382,cc37c8cd201b66b8997ea297c4914a06,CLEMENS TRIANGLE,,,,GLENDALE,Queens,4,11385.0,40.7000687309,-73.9058945086,1010343.61666,194344.395805,0,0,405,34,55300,QN20,PARKS AND PLAZAS,"STREETSCAPES, PLAZAS, AND MALLS",TRIANGLE/PLAZA,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",24.0,104,Local
7383,d6e1a9f842de639fa53b44d0b73c25af,CLEMENT CLARKE MOORE PARK,480,WEST 22 STREET,480 WEST 22 STREET,NEW YORK,Manhattan,1,10011.0,40.746629999999996,-74.004306,983056.863868,211294.116691,0,1007190086,104,3,8900,MN13,PARKS AND PLAZAS,PARKS,NEIGHBORHOOD PARK,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,10,Local
7385,8712b7f2d09c261c1ca94cda5774053b,CLEOPATRA PLAYGROUND,1751,ANTHONY AVENUE,1751 ANTHONY AVENUE,BRONX,Bronx,2,10457.0,40.84553,-73.904169,1010764.0884700001,247341.300869,0,2028910018,205,15,23100,BX41,PARKS AND PLAZAS,RECREATION AND WATERFRONT SITES,PLAYGROUND,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",9.0,46,Local
7387,50fddaddb2cce3f8ea685e13d5b606e0,CLEVELAND STREET VEGETABLE GARDEN,433,CLEVELAND STREET,433 CLEVELAND STREET,BROOKLYN,Brooklyn,3,11208.0,40.674195000000005,-73.88408299999999,1016403.9933200001,184925.099883,3088902,3040010003,305,37,116600,BK82,PARKS AND PLAZAS,GARDENS,GARDEN,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",19.0,75,Local
7400,38440c98a7b37c2b286e1846d636603b,CLIFTON PL MEMORIAL PARK AND GARDEN,1031,BEDFORD AVENUE,1031 BEDFORD AVENUE,BROOKLYN,Brooklyn,3,11216.0,40.6886,-73.95465300000001,996826.0032329999,190155.23807300001,0,3017930009,303,36,24300,BK75,PARKS AND PLAZAS,GARDENS,GARDEN,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",13.0,79,Local
7404,a765c8995f0097cf5bcb550e80074d9d,CLINTON COMMUNITY GARDEN,,,,NEW YORK,Manhattan,1,10036.0,40.7627793216,-73.9917338694,986539.8811799999,217177.917516,0,1010570050,104,3,12700,MN15,PARKS AND PLAZAS,GARDENS,GARDEN,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,18,Local
7405,9f286232e6f7bb02a942df16999e6d9a,CLINTON COMMUNITY GARDEN (LES),,,,NEW YORK,Manhattan,1,10002.0,40.720010427800005,-73.9844574314,988558.3627149999,201596.12461600002,0,1003440148,103,1,2201,MN28,PARKS AND PLAZAS,GARDENS,GARDEN,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",1.0,7,Local
7406,M040013,CLINTON GREEN,501,WEST 52 STREET,501 WEST 52 STREET,NEW YORK,Manhattan,1,10019.0,40.7661388839,-73.9910511442,986728.884465,218401.935457,1081740,1010810029,104,3,13500,MN15,PARKS AND PLAZAS,PRIVATELY OWNED PUBLIC SPACE,PRIVATELY OWNED PUBLIC SPACE,0,,,Non-public,Not Available,Non-public,City,NYC Department of City Planning,NYCDCP,dcp_pops,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,18,Local
7409,7fad124eeae1d1086b8239f630167757,CLINTON HILL HISTORIC DISTRICT,,,,BROOKLYN,Brooklyn,3,11238.0,40.6872490978,-73.9653806555,993851.1162170001,189661.707052,0,3019460004,302,35,19700,BK69,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",13.0,88,Local
7412,09110695f1566971b1d1b38c55dc2132,CLINTON HILL SOUTH HISTORIC DISTRICT,,,,BROOKLYN,Brooklyn,3,11238.0,40.681154751,-73.9601011164,995316.3223620001,187441.982731,0,0,302,36,22700,BK69,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",13.0,88,Local
7417,b17c2322d59592a9d2887ea4b808f9a0,CLINTONVILLE PLAYGROUND,154-60,17 AVENUE,154-60 17 AVENUE,WHITESTONE,Queens,4,11357.0,40.783205351,-73.80619874770001,1037920.2600100001,224679.065619,4107342,4047290001,407,19,102900,QN49,PARKS AND PLAZAS,RECREATION AND WATERFRONT SITES,JOINTLY OPERATED PLAYGROUND,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",25.0,109,Local
7422,ea89aff2d2098840189420871932be2f,CLOVE LAKES PARK,1321,VICTORY BOULEVARD,1321 VICTORY BOULEVARD,STATEN ISLAND,Staten Island,5,10301.0,40.6156517066,-74.1073106353,954457.1794459999,163593.15120999998,5112428,5003190001,501,49,14700,SI07,PARKS AND PLAZAS,PARKS,COMMUNITY PARK,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",31.0,120,Local
7429,b3cee2c60c6ae4b300f21751a1ffc5aa,CLUMBER CORNER,,,,BROOKLYN,Brooklyn,3,11201.0,40.7010542086,-73.98921772109999,987239.6719360001,194689.602509,0,3000620001,302,33,2100,BK38,PARKS AND PLAZAS,"STREETSCAPES, PLAZAS, AND MALLS",PARKWAY,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",13.0,84,Local
7438,1800dd9a5092d400aed5f0a3dab9e2d3,CO-OP CITY FIELD,,,,BRONX,Bronx,2,10475.0,40.875815260500005,-73.8236342143,1033023.8504700001,258409.989586,0,2051410441,210,12,46201,BX13,PARKS AND PLAZAS,RECREATION AND WATERFRONT SITES,RECREATION FIELD/COURTS,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",11.0,45,Local
7471,de3ad8d62957f3f85fbcf59ac97e486a,COBBLE HILL HISTORIC DISTRICT,,,,BROOKLYN,Brooklyn,3,11201.0,40.6872467416,-73.9964692733,985229.1901110001,189658.97113,0,3003060033,306,39,4500,BK33,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",15.0,76,Local
7472,b1719c4127e2c4b12c6412409e8f89ec,COBBLE HILL PARK,172,CONGRESS STREET,172 CONGRESS STREET,BROOKLYN,Brooklyn,3,11201.0,40.688210999999995,-73.996016,985354.882162,190010.28398900002,0,3003010061,306,39,4500,BK33,PARKS AND PLAZAS,PARKS,NEIGHBORHOOD PARK,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",15.0,76,Local
7478,28f154ee8f226ea421dc969be6436157,COENTIES SLIP PLAZA,,,,NEW YORK,Manhattan,1,10004.0,40.7034735214,-74.0104748496,981345.676358,195571.020012,0,0,101,1,900,MN25,PARKS AND PLAZAS,"STREETSCAPES, PLAZAS, AND MALLS",PEDESTRIAN PLAZA,0,,,Public,NYC Department of Transportation,NYCDOT,City,NYC Department of Transportation,NYCDOT,dot_pedplazas,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,1,Local
7479,58fc91c81a5ae4811a03897bcc4d0035,COFFEY PARK,85,RICHARDS STREET,85 RICHARDS STREET,BROOKLYN,Brooklyn,3,11231.0,40.6772020146,-74.008712768,981833.2903260001,185999.486975,3008423,3005320001,306,38,8500,BK33,PARKS AND PLAZAS,PARKS,NEIGHBORHOOD PARK,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",15.0,76,Local
7480,f0e6f58d92a137ac5d85763a77b5dccf,COHN TRIANGLE,,,,BROOKLYN,Brooklyn,3,11249.0,40.707341461700004,-73.9646349809,994054.9616629999,196982.03229,0,0,301,33,53500,BK72,PARKS AND PLAZAS,"STREETSCAPES, PLAZAS, AND MALLS",TRIANGLE/PLAZA,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",14.0,90,Local
7482,463ff98a2db1259b42ff40693a4b3d62,COL. YOUNG PLAYGROUND,680,LENOX AVENUE,680 LENOX AVENUE,NEW YORK,Manhattan,1,10037.0,40.8195992207,-73.936229042,1001900.7405799999,237885.682579,1053945,1017410001,110,9,21400,MN03,PARKS AND PLAZAS,PARKS,NEIGHBORHOOD PARK,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",5.0,32,Local
7484,35742841fd4ab87de80db96bda52587b,COLDEN PLAYGROUND,31-15,140 STREET,31-15 140 STREET,FLUSHING,Queens,4,11354.0,40.7701164946,-73.8281334689,1031855.1427,219897.68525399998,4100846,4044130020,407,20,88901,QN22,PARKS AND PLAZAS,RECREATION AND WATERFRONT SITES,JOINTLY OPERATED PLAYGROUND,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",25.0,109,Local
7485,60972d3ccc5012e37cde4566d5b14074,COLEMAN PLAYGROUND,166,MARKET STREET,166 MARKET STREET,NEW YORK,Manhattan,1,10002.0,40.7111718246,-73.9935201125,986046.4474879999,198375.636287,0,1002540051,103,1,800,MN27,PARKS AND PLAZAS,RECREATION AND WATERFRONT SITES,PLAYGROUND,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,5,Local
7487,85a664ca3a2147f2eea03ba5ecced166,COLGATE CLOSE,1445,BRUCKNER BOULEVARD,1445 BRUCKNER BOULEVARD,BRONX,Bronx,2,10472.0,40.824157,-73.881491,1017049.0665600001,239562.00862399998,0,2037100001,209,17,5200,BX55,PARKS AND PLAZAS,PARKS,NEIGHBORHOOD PARK,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",8.0,43,Local
7488,3beb3ba14f2e5074430f490cfb5eceda,"COLGATE, ROBERT, HOUSE",,,,BRONX,Bronx,2,10471.0,40.901632972600005,-73.9127933803,1008357.5853200001,267779.328719,0,2059370459,208,11,30900,BX22,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",10.0,50,Local
7499,455c60b82b72cfd5713da58b5d7ae9a7,COLLECT POND PARK,93,CENTRE STREET,93 CENTRE STREET,NEW YORK,Manhattan,1,10013.0,40.716328000000004,-74.001822,983744.918065,200254.126487,1001832,1001690001,101,1,3100,MN24,PARKS AND PLAZAS,"STREETSCAPES, PLAZAS, AND MALLS",TRIANGLE/PLAZA,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,5,Local
7501,63422108bb1c955158dd57f469ad6ec4,COLLEGE AVENUE GARDEN,1420,COLLEGE AVENUE,1420 COLLEGE AVENUE,BRONX,Bronx,2,10456.0,40.838033,-73.90992299999999,1009174.9070700001,244608.17488600002,0,2027840004,204,16,22500,BX14,PARKS AND PLAZAS,GARDENS,GARDEN,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",9.0,44,Local
7505,a59952b447ecf7bcd13074a9144386a6,COLLEGE OF THE CITY OF NEW YORK,,,,NEW YORK,Manhattan,1,10031.0,40.8208569181,-73.94903662189999,998355.549328,238341.58555900003,0,0,109,9,21703,MN06,HISTORICAL SITES,HISTORICAL SITES,STATE HISTORIC PLACE,0,,,Non-public,,,State,"The New York State Office of Parks, Recreation and Historic Preservation",NYSOPRHP,nysparks_historicplaces,"PARKS, GARDENS, AND HISTORICAL SITES",6.0,26,Local
7511,7dc40abb92f3f1806d050087a6fcf031,COLLEGE POINT FIELDS,,,,FLUSHING,Queens,4,11354.0,40.7765274757,-73.83712404890001,1029360.51068,222228.657977,0,4042760001,407,19,90700,QN23,PARKS AND PLAZAS,RECREATION AND WATERFRONT SITES,RECREATION FIELD/COURTS,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",25.0,109,Local
7523,6a03de0837c2c52bf44fd6272ed16e67,COLLEGE POINT PARK,,,,FLUSHING,Queens,4,11356.0,40.7856239139,-73.8464850039,1026762.07299,225538.111498,0,4040560001,407,19,92900,QN23,PARKS AND PLAZAS,RECREATION AND WATERFRONT SITES,RECREATION FIELD/COURTS,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",25.0,109,Local
7534,92ff415d60f67a6faf0efc3b078af7d7,COLLYER BROTHERS PARK,,,,NEW YORK,Manhattan,1,10027.0,40.8085434125,-73.9410600886,1000566.2977,233856.720247,0,1017260033,110,9,20800,MN03,PARKS AND PLAZAS,GARDENS,GARDEN,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",5.0,32,Local
7537,2054e8728dc46ae1868eb503d8274489,COLONEL CHARLES YOUNG TRIANGLE,,,,NEW YORK,Manhattan,1,10039.0,40.8272107179,-73.9357345375,1002035.57665,240658.926952,0,1020370023,110,9,23600,MN03,PARKS AND PLAZAS,"STREETSCAPES, PLAZAS, AND MALLS",TRIANGLE/PLAZA,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",5.0,32,Local
7538,e5dd6e20b8a526e6dfd6006ad289382c,COLONEL DAVID MARCUS PLAYGROUND,,,,BROOKLYN,Brooklyn,3,11230.0,40.6098800571,-73.9693366277,992763.8583229999,161473.63009700002,0,3066110035,312,44,43800,BK46,PARKS AND PLAZAS,RECREATION AND WATERFRONT SITES,PLAYGROUND,0,,,Public,NYC Department of Parks and Recreation,NYCDPR,City,NYC Department of Parks and Recreation,NYCDPR,dpr_parksproperties,"PARKS, GARDENS, AND HISTORICAL SITES",21.0,66,Local
7539,8d4849b5b00fba5f61003e0ea30caed6,COLONELS ROW,1,GOVERNORS ISLAND,1 GOVERNORS ISLAND,NEW YORK,Manhattan,1,10004.0,40.6903289037,-74.013143593,980605.004982,190782.146566,1086389,1000010010,101,1,500,MN99,PARKS AND PLAZAS,PARKS,CITY-STATE PARK,0,,,Public,Trust for Governors Island,TGI,,Trust for Governors Island,TGI,dcp_sfpsd,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,1,Local
7543,M040002,COLONNADE,347,WEST 57 STREET,347 WEST 57 STREET,NEW YORK,Manhattan,1,10019.0,40.767961,-73.984574,988522.973699,219066.04231599998,1026058,1010487501,104,3,13900,MN15,PARKS AND PLAZAS,PRIVATELY OWNED PUBLIC SPACE,PRIVATELY OWNED PUBLIC SPACE,0,,,Non-public,Not Available,Non-public,City,NYC Department of City Planning,NYCDCP,dcp_pops,"PARKS, GARDENS, AND HISTORICAL SITES",2.0,18,Local
